1.24,-1.5329,-3.1407,-2.7169,-3.1369,0.068997,0.0010892,0.66676,0.0062593
1.25,-1.5322,-3.1407,-2.7102,-3.1368,0.06989,0.0011015,0.67152,0.0063284
1.26,-1.5315,-3.1407,-2.7034,-3.1368,0.070793,0.001114,0.67626,0.0063986
1.27,-1.5308,-3.1407,-2.6966,-3.1367,0.071707,0.0011273,0.68098,0.0064698
1.28,-1.5301,-3.1407,-2.6898,-3.1366,0.072632,0.0011408,0.68569,0.0065421
1.29,-1.5294,-3.1407,-2.6829,-3.1366,0.073567,0.0011537,0.69039,0.0066154
1.3,-1.5286,-3.1407,-2.676,-3.1365,0.074513,0.0011667,0.69507,0.0066896
1.31,-1.5279,-3.1407,-2.669,-3.1364,0.07547,0.0011804,0.69973,0.0067648
1.32,-1.5271,-3.1407,-2.662,-3.1364,0.076438,0.0011946,0.70438,0.0068412
1.33,-1.5264,-3.1406,-2.6549,-3.1363,0.077417,0.0012082,0.70902,0.0069184
1.34,-1.5256,-3.1406,-2.6478,-3.1362,0.078407,0.0012216,0.71364,0.0069965
1.35,-1.5248,-3.1406,-2.6407,-3.1362,0.079409,0.0012356,0.71825,0.0070757
1.36,-1.524,-3.1406,-2.6335,-3.1361,0.080422,0.0012503,0.72284,0.0071558
1.37,-1.5232,-3.1406,-2.6262,-3.136,0.081447,0.0012647,0.72741,0.0072369
1.38,-1.5224,-3.1406,-2.6189,-3.1359,0.082483,0.0012786,0.73197,0.0073189
1.39,-1.5215,-3.1406,-2.6116,-3.1359,0.083531,0.0012928,0.73652,0.0074018
1.4,-1.5207,-3.1406,-2.6042,-3.1358,0.084591,0.0013079,0.74105,0.0074857
1.41,-1.5198,-3.1405,-2.5968,-3.1357,0.085663,0.0013231,0.74557,0.0075705
1.42,-1.519,-3.1405,-2.5893,-3.1356,0.086747,0.0013375,0.75007,0.0076561
1.43,-1.5181,-3.1405,-2.5817,-3.1356,0.087842,0.001352,0.75455,0.0077426
1.44,-1.5172,-3.1405,-2.5742,-3.1355,0.08895,0.0013673,0.75903,0.0078301
1.45,-1.5163,-3.1405,-2.5666,-3.1354,0.090071,0.0013831,0.76348,0.0079185
1.46,-1.5154,-3.1405,-2.5589,-3.1353,0.091203,0.0013982,0.76793,0.0080077
1.47,-1.5145,-3.1405,-2.5512,-3.1352,0.092348,0.001413,0.77235,0.0080976
1.48,-1.5136,-3.1404,-2.5435,-3.1352,0.093505,0.0014285,0.77677,0.0081885
1.49,-1.5126,-3.1404,-2.5357,-3.1351,0.094675,0.0014447,0.78116,0.0082803
1.5,-1.5117,-3.1404,-2.5278,-3.135,0.095858,0.0014607,0.78555,0.0083729
1.51,-1.5107,-3.1404,-2.52,-3.1349,0.097053,0.0014758,0.78992,0.0084662
